;timestamp;dnd_value;latitude;longitude
21513;1651352676362;0;42.39040599999999;-72.51938399999999
21514;1651352677362;0;42.39040599999999;-72.51938399999999
21515;1651352678362;0;42.39040599999999;-72.51938399999999
21516;1651352679362;0;42.39040599999999;-72.51938399999999
21517;1651352680363;0;42.39040599999999;-72.51938399999999
21518;1651352681362;0;42.39040599999999;-72.51938399999999
21519;1651352682362;0;42.39040599999999;-72.51938399999997
21520;1651352683362;0;42.39040599999999;-72.51938399999999
21521;1651352684362;0;42.39040599999999;-72.51938399999999
21522;1651352685362;0;42.39040599999999;-72.51938399999999
21523;1651352686363;0;42.39040599999999;-72.51938399999999
21524;1651352687362;0;42.39040599999999;-72.51938399999999
21525;1651352688362;0;42.39040599999999;-72.51938399999999
21526;1651352689362;0;42.39040599999999;-72.51938399999999
21527;1651352690362;0;42.39040624999999;-72.51938358333332
21528;1651352691362;0;42.39040641666666;-72.51938299999999
21529;1651352692362;0;42.39040674999999;-72.519382
21530;1651352693362;0;42.39040683333332;-72.51938158333333
21531;1651352694362;0;42.39040699999999;-72.51938116666666
21532;1651352695362;0;42.39040724999999;-72.51938083333333
21533;1651352696363;0;42.390407363636356;-72.51938054545454
21534;1651352697362;0;42.390407499999995;-72.51938019999999
21535;1651352698363;0;42.39040766666666;-72.51937977777779
21536;1651352699362;0;42.39040814285715;-72.51937857142858
21537;1651352700362;0;42.390408;-72.5193785
21538;1651352701363;0;42.390408;-72.5193788
21539;1651352702363;0;42.390408;-72.51937933333333
21540;1651352703363;0;42.3904085;-72.5193795
21541;1651352704362;0;42.390409;-72.51938
21542;1651352705362;0;;
21543;1651352706362;0;;
21544;1651352707362;0;;
21545;1651352708362;0;;
21546;1651352709362;0;;
21547;1651352710362;0;;
21548;1651352711362;0;;
21549;1651352712362;0;;
21550;1651352713362;0;;
21551;1651352714363;0;;
21552;1651352715362;0;;
21553;1651352716363;0;;
21554;1651352717363;0;;
21555;1651352718362;0;;
21556;1651352719362;0;;
21557;1651352720362;0;;
21558;1651352721362;0;;
21559;1651352722362;0;;
21560;1651352723362;0;42.391521;-72.51506
21561;1651352724362;0;42.391521;-72.51506
21562;1651352725362;0;42.391521;-72.51506
21563;1651352726363;0;42.391521;-72.51506
21564;1651352727362;0;42.391521;-72.51506
21565;1651352728362;0;42.390823;-72.51792466666667
21566;1651352729362;0;42.390736249999996;-72.51828675000002
21567;1651352730363;0;42.3906836;-72.51850220000001
21568;1651352731362;0;42.390648166666665;-72.51864450000001
21569;1651352732362;0;42.390622428571426;-72.51874471428572
21570;1651352733362;0;42.39047214285714;-72.51935614285715
21571;1651352734363;0;42.3904725;-72.519354125
21572;1651352735362;0;42.39047333333334;-72.51935333333334
21573;1651352736362;0;42.3904731;-72.51935320000001
21574;1651352737362;0;42.39047133333334;-72.51935383333334
21575;1651352738362;0;42.39046936363636;-72.51935390909091
21576;1651352739362;0;42.3904670909091;-72.51935309090908
21577;1651352740362;0;42.39046472727272;-72.51935336363636
21578;1651352741362;0;42.39046218181818;-72.51935472727273
21579;1651352742362;0;42.39045972727273;-72.51935736363636
21580;1651352743362;0;42.390457181818185;-72.51936063636363
21581;1651352744363;0;42.390454000000005;-72.5193640909091
21582;1651352745363;0;42.39044941666667;-72.51936791666665
21583;1651352746363;0;42.39044675;-72.51937016666666
21584;1651352747362;0;42.390443181818185;-72.51937336363636
21585;1651352748362;0;42.39044163636364;-72.51937509090908
21586;1651352749362;0;42.39044036363637;-72.51937654545453
21587;1651352750362;0;42.39043900000001;-72.51937799999999
21588;1651352751362;0;42.39043825000001;-72.51937891666664
21589;1651352752362;0;42.390437583333345;-72.51937958333332
21590;1651352753362;0;42.390436750000006;-72.51938024999998
21591;1651352754363;0;42.39043591666667;-72.51938083333333
21592;1651352755362;0;42.390434083333325;-72.51938233333334
21593;1651352756362;0;42.39043283333333;-72.51938291666666
21594;1651352757362;0;42.39043133333333;-72.51938324999999
21595;1651352758363;0;42.3904295;-72.51938341666666
21596;1651352759363;0;42.3904275;-72.519384
21597;1651352760363;0;42.39042454545454;-72.51938481818182
21598;1651352761362;0;42.39042218181819;-72.519385
21599;1651352762362;0;42.39041883333332;-72.51938558333332
21600;1651352763363;0;42.39041772727273;-72.51938572727272
21601;1651352764362;0;42.39041609090909;-72.51938672727273
21602;1651352765362;0;42.390412818181815;-72.51938818181819
21603;1651352766362;0;42.39041154545453;-72.5193890909091
21604;1651352767362;0;42.390410272727266;-72.51939018181818
21605;1651352768362;0;42.39040927272727;-72.5193911818182
21606;1651352769362;0;42.39040836363636;-72.51939163636365
21607;1651352770362;0;42.39040754545454;-72.5193920909091
21608;1651352771362;0;42.390407;-72.51939263636365
21609;1651352772362;0;42.3904064;-72.51939330000002
21610;1651352773363;0;42.39040590909091;-72.51939300000002
21611;1651352774363;0;42.39040490909091;-72.51939236363638
21612;1651352775362;0;42.390403181818186;-72.51939118181821
21613;1651352776362;0;42.39040227272727;-72.51939054545456
21614;1651352777362;0;42.390401636363634;-72.51939000000002
21615;1651352778363;0;42.39040118181818;-72.51938954545456
21616;1651352779362;0;42.39040090909091;-72.5193891818182
21617;1651352780362;0;42.39040058333333;-72.51938858333334
21618;1651352781362;0;42.390400416666665;-72.51938816666667
21619;1651352782362;0;42.39040025;-72.51938775
21620;1651352783362;0;42.390400416666665;-72.51938724999998
21621;1651352784362;0;42.390400666666665;-72.51938683333333
21622;1651352785362;0;42.39040133333333;-72.51938599999998
21623;1651352786362;0;42.390401749999995;-72.51938558333332
21624;1651352787363;0;42.39040216666666;-72.51938516666665
21625;1651352788362;0;42.390402583333326;-72.51938483333332
21626;1651352789362;0;42.390403;-72.51938449999999
21627;1651352790363;0;42.39040391666666;-72.51938408333332
21628;1651352791363;0;42.39040433333333;-72.51938399999999
21629;1651352792363;0;42.390404749999995;-72.51938399999999
21630;1651352793363;0;42.39040491666666;-72.51938399999999
21631;1651352794362;0;42.390404999999994;-72.51938399999999
21632;1651352795362;0;42.390404999999994;-72.51938399999999
21633;1651352796362;0;42.390404999999994;-72.51938399999999
21634;1651352797362;0;42.390404999999994;-72.51938399999999
21635;1651352798362;0;42.390404999999994;-72.51938399999999
21636;1651352799362;0;42.390404999999994;-72.51938399999999
21637;1651352800362;0;42.390404999999994;-72.51938399999999
21638;1651352801362;0;42.390404999999994;-72.51938399999999
21639;1651352802363;0;42.390404999999994;-72.51938399999999
21640;1651352803363;0;42.390404999999994;-72.51938399999999
21641;1651352804362;0;42.390404999999994;-72.51938399999999
21642;1651352805362;0;42.390404999999994;-72.51938399999999
21643;1651352806363;0;42.390404999999994;-72.51938399999999
21644;1651352807362;0;42.390404999999994;-72.51938399999999
21645;1651352808362;0;42.390404999999994;-72.51938399999999
21646;1651352809362;0;42.390404999999994;-72.51938399999999
21647;1651352810362;0;42.390404999999994;-72.51938399999999
21648;1651352811363;0;42.390404999999994;-72.51938399999999
21649;1651352812363;0;42.390404999999994;-72.51938399999999
