1651506614341;42.382232;-72.529024
1651506619380;42.382209;-72.529057
1651506625000;42.382210;-72.529056
1651506626000;42.382211;-72.529056
1651506627000;42.382218;-72.529047
1651506628000;42.382219;-72.529046
1651506629000;42.382218;-72.529045
1651506630000;42.382217;-72.529045
1651506631000;42.382217;-72.529046
1651506630988;42.382230;-72.529028
1651506632000;42.382231;-72.529026
1651506633000;42.382231;-72.529025
1651506634000;42.382231;-72.529026
1651506635000;42.382231;-72.529026
1651506636000;42.382231;-72.529026
1651506637065;42.382229;-72.529028
1651506637584;42.382230;-72.529026
1651506638753;42.382231;-72.529024
1651506641000;42.382231;-72.529024
1651506642000;42.382231;-72.529024
1651506644000;42.382227;-72.529028
1651506645000;42.382225;-72.529029
1651506646000;42.382224;-72.529029
1651506647000;42.382224;-72.529029
1651506648000;42.382223;-72.529029
1651506649000;42.382223;-72.529029
1651506650000;42.382223;-72.529032
1651506651000;42.382222;-72.529033
1651506652000;42.382221;-72.529034
1651506653000;42.382221;-72.529035
1651506654000;42.382221;-72.529037
1651506655000;42.382221;-72.529037
1651506656000;42.382221;-72.529038
1651506657000;42.382221;-72.529038
1651506658000;42.382221;-72.529038
1651506659000;42.382221;-72.529041
1651506660000;42.382218;-72.529042
1651506661000;42.382216;-72.529043
1651506662000;42.382215;-72.529043
1651506663000;42.382215;-72.529043
1651506664000;42.382222;-72.529044
1651506665000;42.382224;-72.529045
1651506666000;42.382224;-72.529045
1651506667000;42.382225;-72.529045
1651506668000;42.382225;-72.529046
1651506669000;42.382226;-72.529047
1651506670000;42.382226;-72.529048
1651506671000;42.382226;-72.529048
1651506672000;42.382227;-72.529048
1651506673000;42.382226;-72.529048
1651506674000;42.382220;-72.529044
1651506675000;42.382219;-72.529043
1651506676000;42.382219;-72.529043
1651506677000;42.382219;-72.529043
1651506678000;42.382219;-72.529043
1651506679000;42.382215;-72.529042
1651506680000;42.382214;-72.529042
1651506681000;42.382214;-72.529042
1651506682000;42.382214;-72.529042
1651506683000;42.382214;-72.529043
1651506684000;42.382208;-72.529054
1651506685000;42.382206;-72.529057
1651506686000;42.382206;-72.529058
1651506687000;42.382211;-72.529047
1651506688000;42.382215;-72.529041
1651506689000;42.382217;-72.529037
1651506690000;42.382217;-72.529037
1651506691000;42.382217;-72.529038
1651506692000;42.382217;-72.529038
1651506693000;42.382217;-72.529038
1651506694000;42.382216;-72.529039
1651506695000;42.382216;-72.529040
1651506696000;42.382216;-72.529040
1651506697000;42.382216;-72.529040
1651506698000;42.382216;-72.529040
1651506699000;42.382223;-72.529037
1651506700000;42.382225;-72.529035
1651506701000;42.382226;-72.529035
